Hechos_Id,Número De Victimas,Fecha,Año,Mes,Dia,Día Semana,Estación,Hora,Franja Horaria,Lugar Del Hecho,Tipo De Calle,Calle,Cruce,Comuna,Barrio,Participantes,Víctima,Acusado,Rol,Sexo,Edad,Rango Etario
2018-0091,1,2018-08-19,2018,Agosto,19,Domingo,Invierno,18:47:00,18,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,AUTOPISTA PERITO MORENO,True,Comuna 9,Liniers,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,19-25
2018-0092,1,2018-08-20,2018,Agosto,20,Lunes,Invierno,08:20:00,8,Cordoba Av. y Gascon,AVENIDA,CORDOBA AV.,True,Comuna 14,Palermo,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,19-25
2018-0093,1,2018-08-20,2018,Agosto,20,Lunes,Invierno,08:41:00,8,15 De Noviembre De 1889 1513,CALLE,15 DE NOVIEMBRE DE 1889,False,Comuna 1,Constitucion,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,24,19-25
2018-0094,1,2018-08-23,2018,Agosto,23,Jueves,Invierno,05:35:00,5,"Salguero, Jeronimo y Beruti",CALLE,"SALGUERO, JERONIMO",True,Comuna 14,Palermo,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,32,26-40
2018-0095,1,2018-08-26,2018,Agosto,26,Domingo,Invierno,00:59:00,0,"Lacarra Av. y Dellepiane, Luis, Tte. Gral.",AVENIDA,LACARRA AV.,True,Comuna 9,Parque Avellaneda,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,49,41-60
2018-0096,1,2018-08-31,2018,Agosto,31,Viernes,Invierno,22:20:00,22,"AU Héctor J. Cámpora y Roca, Cnel. Av.",AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,True,Comuna 8,Villa Soldati,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39,26-40
2018-0097,1,2018-09-02,2018,Septiembre,2,Domingo,Primavera,10:50:00,10,Av. Varela y Av. Int. Francisco Rabanal,AVENIDA,VARELA AV.,True,Comuna 8,Villa Soldati,AUTO-MOVIL,AUTO,OTRO,CONDUCTOR,FEMENINO,35,26-40
2018-0098,2,2018-09-09,2018,Septiembre,9,Domingo,Primavera,05:00:00,5,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 8,Villa Riachuelo,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,55,41-60
2018-0098,2,2018-09-09,2018,Septiembre,9,Domingo,Primavera,05:00:00,5,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 8,Villa Riachuelo,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,54,41-60
2018-0099,1,2018-09-12,2018,Septiembre,12,Miércoles,Primavera,14:25:00,14,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,True,Comuna 7,Flores,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,18,19-25
2018-0100,1,2018-09-20,2018,Septiembre,20,Jueves,Primavera,10:30:00,10,Elvira Rawson de Dellepiane 150,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",False,Comuna 1,Puerto Madero,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,FEMENINO,33,26-40
2018-0101,1,2018-09-21,2018,Septiembre,21,Viernes,Primavera,00:15:00,0,"Paz, Gral. Av. y Zapiola",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,MULTIPLE,AUTO,MULTIPLE,CONDUCTOR,MASCULINO,63,61+
2018-0102,1,2018-09-21,2018,Septiembre,21,Viernes,Primavera,00:30:00,0,FAMATINA Y DIOGENES TABORDA,CALLE,FAMATINA,True,Comuna 4,Parque Patricios,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,19-25
2018-0103,1,2018-09-27,2018,Septiembre,27,Jueves,Primavera,17:51:00,17,Av. Castañares y Bonorino,AVENIDA,CASTA?ARES AV.,True,Comuna 7,Flores,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,1,0-18
2018-0104,1,2018-10-01,2018,Octubre,1,Lunes,Primavera,08:58:00,8,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,True,Comuna 4,Barracas,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,22,19-25
2018-0105,1,2018-10-03,2018,Octubre,3,Miércoles,Primavera,18:12:00,18,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,True,Comuna 7,Flores,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,56,41-60
2018-0106,1,2018-10-04,2018,Octubre,4,Jueves,Primavera,22:02:00,22,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",True,Comuna 13,Belgrano,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,27,26-40
2018-0107,1,2018-10-06,2018,Octubre,6,Sábado,Primavera,14:20:00,14,Rivadavia Av. y Jujuy Av.,AVENIDA,RIVADAVIA AV.,True,Comuna 3,Balvanera,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,62,61+
2018-0108,1,2018-10-09,2018,Octubre,9,Martes,Primavera,14:00:00,14,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,DE LOS ITALIANOS AV.,True,Comuna 1,Puerto Madero,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,37,26-40
2018-0109,1,2018-10-10,2018,Octubre,10,Miércoles,Primavera,22:12:00,22,"Tucuman y Alem, Leandro N. Av.",AVENIDA,TUCUMAN,True,Comuna 1,San Nicolas,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,34,26-40
2018-0110,1,2018-10-13,2018,Octubre,13,Sábado,Primavera,03:05:00,3,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,CORRIENTES AV.,True,Comuna 15,Villa Crespo,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,61+
2018-0111,1,2018-10-19,2018,Octubre,19,Viernes,Primavera,12:13:00,12,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 9,Parque Avellaneda,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,28,26-40
2018-0112,1,2018-10-24,2018,Octubre,24,Miércoles,Primavera,09:18:00,9,Muñecas y Serrano,CALLE,MU?ECAS,True,Comuna 15,Villa Crespo,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,28,26-40
2018-0113,1,2018-10-25,2018,Octubre,25,Jueves,Primavera,11:00:00,11,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",True,Comuna 11,Villa Gral. Mitre,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,20,19-25
2018-0114,1,2018-10-30,2018,Octubre,30,Martes,Primavera,02:15:00,2,Solis e Independencia Av.,AVENIDA,SOLIS,True,Comuna 1,Constitucion,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,19-25
2018-0115,1,2018-10-31,2018,Octubre,31,Miércoles,Primavera,12:30:00,12,"Bosch, Ventura y Paz, Gral. Av.",CALLE,"BOSCH, VENTURA",True,Comuna 9,Liniers,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,42,41-60
2018-0116,1,2018-11-01,2018,Noviembre,1,Jueves,Primavera,10:50:00,10,"Paz, Gral. Av. 14800",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 8,Villa Lugano,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,48,41-60
2018-0117,1,2018-11-04,2018,Noviembre,4,Domingo,Primavera,08:15:00,8,Av. Eva Perón 5321,AVENIDA,"PERON, EVA AV.",False,Comuna 9,Mataderos,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,30,26-40
2018-0118,1,2018-11-05,2018,Noviembre,5,Lunes,Primavera,14:49:00,14,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",True,Comuna 3,Balvanera,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,80,61+
2018-0119,1,2018-11-05,2018,Noviembre,5,Lunes,Primavera,22:35:00,22,Rabanal y San Pedrito,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",True,Comuna 8,Villa Soldati,PEATON-SD,PEATON,SD,PEATON,FEMENINO,32,26-40
2018-0120,1,2018-11-09,2018,Noviembre,9,Viernes,Primavera,13:34:00,13,Monroe y Alvarez Thomas Av.,AVENIDA,MONROE,True,Comuna 12,Villa Urquiza,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,51,41-60
2018-0121,1,2018-11-09,2018,Noviembre,9,Viernes,Primavera,16:32:00,16,Rivadavia Av. y Manzoni,AVENIDA,RIVADAVIA AV.,True,Comuna 10,Villa Luro,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,72,61+
2018-0122,1,2018-11-12,2018,Noviembre,12,Lunes,Primavera,01:00:00,1,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,True,Comuna 8,Villa Lugano,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,33,26-40
2018-0123,1,2018-11-12,2018,Noviembre,12,Lunes,Primavera,03:32:00,3,"Paz, Gral. Av. y Peron, Eva Av.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Mataderos,AUTO-SD,AUTO,SD,CONDUCTOR,MASCULINO,25,26-40
2018-0124,1,2018-11-15,2018,Noviembre,15,Jueves,Primavera,19:40:00,19,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 9,Liniers,CARGAS-CARGAS,CARGAS,CARGAS,CONDUCTOR,MASCULINO,44,41-60
2018-0125,1,2018-11-16,2018,Noviembre,16,Viernes,Primavera,21:12:00,21,Saenz Av. y Ventana,AVENIDA,SAENZ AV.,True,Comuna 4,Nueva Pompeya,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,29,26-40
2018-0126,1,2018-11-18,2018,Noviembre,18,Domingo,Primavera,12:11:00,12,Avda. General Paz y Cnel. Ramón Falcón,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Liniers,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,26-40
2018-0127,1,2018-11-19,2018,Noviembre,19,Lunes,Primavera,09:14:00,9,Av. Gral. Paz y Av. de los Constituyentes,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,29,26-40
2018-0128,2,2018-11-25,2018,Noviembre,25,Domingo,Primavera,04:30:00,4,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 9,Liniers,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,49,41-60
2018-0128,2,2018-11-25,2018,Noviembre,25,Domingo,Primavera,04:30:00,4,"Paz, Gral. Av. 11200",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 9,Liniers,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,39,26-40
2018-0129,1,2018-11-28,2018,Noviembre,28,Miércoles,Primavera,04:01:00,4,"Newbery, Jorge Av. y Guevara",AVENIDA,"NEWBERY, JORGE AV.",True,Comuna 15,Chacarita,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,37,26-40
2018-0130,1,2018-12-03,2018,Diciembre,3,Lunes,Verano,03:00:00,3,Gaona Av. y Segurola Av.,AVENIDA,GAONA AV.,True,Comuna 10,Floresta,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,48,41-60
2018-0131,1,2018-12-07,2018,Diciembre,7,Viernes,Verano,19:10:00,19,"Madero, Eduardo Av. 550",AVENIDA,"MADERO, EDUARDO AV.",False,Comuna 1,San Nicolas,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,26-40
2018-0132,1,2018-12-12,2018,Diciembre,12,Miércoles,Verano,08:26:00,8,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,True,Comuna 2,Recoleta,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,70,61+
2018-0133,1,2018-12-12,2018,Diciembre,12,Miércoles,Verano,14:07:00,14,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,True,Comuna 7,Flores,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,60,61+
2018-0134,1,2018-12-12,2018,Diciembre,12,Miércoles,Verano,21:00:00,21,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,True,Comuna 7,Parque Chacabuco,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,56,41-60
2018-0135,1,2018-12-18,2018,Diciembre,18,Martes,Verano,14:40:00,14,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,True,Comuna 1,Monserrat,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,61+
2018-0136,1,2018-12-18,2018,Diciembre,18,Martes,Verano,15:42:00,15,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,False,Comuna 7,Flores,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,70,61+
2018-0137,1,2018-12-18,2018,Diciembre,18,Martes,Verano,20:15:00,20,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",True,Comuna 1,Monserrat,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,29,26-40
2018-0138,1,2018-12-21,2018,Diciembre,21,Viernes,Verano,09:30:00,9,Bermudez 1893,CALLE,BERMUDEZ,False,Comuna 10,Monte Castro,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,79,61+
2018-0139,1,2018-12-22,2018,Diciembre,22,Sábado,Verano,06:30:00,6,Santander 1974,CALLE,SANTANDER,False,Comuna 7,Parque Chacabuco,MOTO-MOTO,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,28,26-40
2018-0140,1,2018-12-22,2018,Diciembre,22,Sábado,Verano,08:05:00,8,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,False,Comuna 1,Puerto Madero,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,78,61+
2018-0141,1,2018-12-22,2018,Diciembre,22,Sábado,Verano,17:40:00,17,Maza y Av. Independencia,AVENIDA,MAZA,True,Comuna 5,Boedo,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,75,61+
2018-0142,1,2018-12-25,2018,Diciembre,25,Martes,Verano,13:30:00,13,"PAZ, GRAL. AV. 5172",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 12,Villa Pueyrredon,CARGAS-PASAJEROS,CARGAS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,32,26-40
2018-0143,1,2018-12-29,2018,Diciembre,29,Sábado,Verano,05:25:00,5,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,True,Comuna 10,Parque Avellaneda,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,22,19-25
2019-0001,1,2019-01-08,2019,Enero,8,Martes,Verano,08:30:00,8,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",True,Comuna 2,Recoleta,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,26-40
2019-0002,1,2019-01-09,2019,Enero,9,Miércoles,Verano,04:00:00,4,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,True,Comuna 7,Flores,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,32,26-40
2019-0003,1,2019-01-12,2019,Enero,12,Sábado,Verano,08:00:00,8,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Agronomia,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,19-25
2019-0004,1,2019-01-14,2019,Enero,14,Lunes,Verano,19:58:00,19,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",True,Comuna 9,Parque Avellaneda,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,71,61+
2019-0005,1,2019-01-19,2019,Enero,19,Sábado,Verano,12:00:00,12,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",True,Comuna 10,Versalles,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,43,41-60
2019-0006,1,2019-01-23,2019,Enero,23,Miércoles,Verano,05:45:00,5,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",False,Comuna 14,Palermo,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,12,0-18
2019-0007,1,2019-01-26,2019,Enero,26,Sábado,Verano,19:34:00,19,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",True,Comuna 5,Almagro,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,35,26-40
2019-0008,1,2019-01-30,2019,Enero,30,Miércoles,Verano,22:45:00,22,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",False,Comuna 8,Villa Riachuelo,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,42,41-60
2019-0009,1,2019-01-31,2019,Enero,31,Jueves,Verano,14:55:00,14,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,True,Comuna 1,San Telmo,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,26-40
2019-0010,2,2019-02-02,2019,Febrero,2,Sábado,Verano,07:50:00,7,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,False,Comuna 14,Palermo,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,63,61+
2019-0010,2,2019-02-02,2019,Febrero,2,Sábado,Verano,07:50:00,7,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,False,Comuna 14,Palermo,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,59,41-60
2019-0011,1,2019-02-10,2019,Febrero,10,Domingo,Verano,01:00:00,1,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,52,41-60
2019-0012,1,2019-02-17,2019,Febrero,17,Domingo,Verano,03:16:00,3,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,True,Comuna 8,Villa Lugano,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,31,26-40
2019-0013,1,2019-02-20,2019,Febrero,20,Miércoles,Verano,07:30:00,7,SALVIGNY Y MOM,CALLE,SALVIGNY,True,Comuna 7,Parque Chacabuco,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39,26-40
2019-0014,1,2019-02-20,2019,Febrero,20,Miércoles,Verano,17:30:00,17,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",False,Comuna 11,Villa Devoto,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,69,61+
2019-0015,1,2019-02-23,2019,Febrero,23,Sábado,Verano,06:57:00,6,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,False,Comuna 11,Villa Del Parque,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,19-25
2019-0016,1,2019-02-24,2019,Febrero,24,Domingo,Verano,02:00:00,2,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",True,Comuna 4,Barracas,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,41-60
2019-0017,1,2019-03-03,2019,Marzo,3,Domingo,Otoño,07:00:00,7,MEXICO Y PICHINCHA,CALLE,MEXICO,True,Comuna 3,Balvanera,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,22,19-25
2019-0018,1,2019-03-03,2019,Marzo,3,Domingo,Otoño,23:30:00,23,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",True,Comuna 13,Belgrano,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,29,26-40
2019-0019,1,2019-03-06,2019,Marzo,6,Miércoles,Otoño,12:00:00,12,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,False,Comuna 13,Belgrano,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,56,41-60
2019-0020,1,2019-03-07,2019,Marzo,7,Jueves,Otoño,21:01:00,21,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,False,Comuna 5,Boedo,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,41-60
2019-0021,1,2019-03-15,2019,Marzo,15,Viernes,Otoño,22:50:00,22,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,True,Comuna 7,Flores,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,19-25
2019-0022,1,2019-03-15,2019,Marzo,15,Viernes,Otoño,00:00:00,0,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,False,Comuna 1,Constitucion,AUTO-SD,AUTO,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,65,61+
2019-0023,1,2019-03-16,2019,Marzo,16,Sábado,Otoño,08:28:00,8,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Liniers,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,34,26-40
2019-0024,1,2019-03-19,2019,Marzo,19,Martes,Otoño,07:12:00,7,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,False,Comuna 1,Retiro,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,26-40
2019-0025,1,2019-03-22,2019,Marzo,22,Viernes,Otoño,13:10:00,13,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",True,Comuna 5,Almagro,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,27,26-40
2019-0026,1,2019-03-28,2019,Marzo,28,Jueves,Otoño,07:32:00,7,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,Comuna 8,Villa Riachuelo,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,4,0-18
2019-0027,1,2019-03-28,2019,Marzo,28,Jueves,Otoño,11:11:00,11,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,True,Comuna 2,Recoleta,MULTIPLE,BICICLETA,MULTIPLE,CICLISTA,MASCULINO,37,26-40
2019-0028,1,2019-04-06,2019,Abril,6,Sábado,Otoño,09:15:00,9,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.",True,Comuna 11,Villa Gral. Mitre,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,52,41-60
2019-0029,1,2019-04-07,2019,Abril,7,Domingo,Otoño,10:15:00,10,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,Comuna 8,Villa Riachuelo,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,26-40
2019-0030,1,2019-04-09,2019,Abril,9,Martes,Otoño,16:00:00,16,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",True,Comuna 7,Caballito,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,26-40
2019-0031,1,2019-04-12,2019,Abril,12,Viernes,Otoño,19:55:00,19,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,True,Comuna 1,Retiro,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,20,19-25
2019-0032,1,2019-04-16,2019,Abril,16,Martes,Otoño,11:00:00,11,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,True,Comuna 11,Villa Gral. Mitre,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,83,61+
2019-0033,1,2019-04-18,2019,Abril,18,Jueves,Otoño,01:00:00,1,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,True,Comuna 1,San Telmo,MOTO-SD,MOTO,SD,CONDUCTOR,MASCULINO,25,26-40
2019-0034,1,2019-04-21,2019,Abril,21,Domingo,Otoño,09:08:00,9,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",False,Comuna 7,Flores,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,8,0-18
2019-0035,1,2019-04-23,2019,Abril,23,Martes,Otoño,14:10:00,14,SUIPACHA 665,CALLE,SUIPACHA,False,Comuna 1,San Nicolas,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,75,61+
2019-0036,1,2019-04-26,2019,Abril,26,Viernes,Otoño,22:46:00,22,RIGLOS Y FORMOSA,CALLE,RIGLOS,True,Comuna 6,Caballito,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,26-40
2019-0037,1,2019-05-01,2019,Mayo,1,Miércoles,Otoño,23:10:00,23,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,True,Comuna 3,San Cristobal,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,17,0-18
2019-0038,1,2019-05-04,2019,Mayo,4,Sábado,Otoño,14:10:00,14,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.",True,Comuna 13,Nuñez,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,42,41-60
2019-0039,1,2019-05-09,2019,Mayo,9,Jueves,Otoño,03:05:00,3,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,True,Comuna 7,Flores,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,26-40
